14.9439 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
14.9513 	EXP 	fixation: autoDraw = False
14.9513 	EXP 	text: autoDraw = False
14.9513 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
14.9513 	EXP 	text: text = 'RED'
14.9513 	EXP 	fixation: autoDraw = True
15.0237 	EXP 	Device response: <KeyPress from None: t=14.936489799999435, value=b, duration=0.08056530000067141>
15.4375 	INFO 	Keyboard events cleared
15.4374 	EXP 	fixation: autoDraw = False
15.4374 	EXP 	text: autoDraw = True
15.8945 	EXP 	Device response: <KeyPress from None: t=15.890845199999603, value=r, duration=None>
15.8947 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
15.8971 	DATA 	Keypress: r
15.9008 	EXP 	fixation: autoDraw = False
15.9008 	EXP 	text: autoDraw = False
15.9008 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
15.9008 	EXP 	text: height = np.float64(0.05)
15.9008 	EXP 	text: height = np.float64(0.05)
15.9008 	EXP 	text: height = np.float64(0.05)
15.9008 	EXP 	text: text = 'BLUE'
15.9008 	EXP 	fixation: autoDraw = True
15.9639 	EXP 	Device response: <KeyPress from None: t=15.890845199999603, value=r, duration=0.07196050000038667>
16.3933 	INFO 	Keyboard events cleared
16.3932 	EXP 	fixation: autoDraw = False
16.3932 	EXP 	text: autoDraw = True
16.8143 	EXP 	Device response: <KeyPress from None: t=16.808874499999547, value=r, duration=None>
16.8147 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
16.8176 	DATA 	Keypress: r
16.8233 	EXP 	fixation: autoDraw = False
16.8233 	EXP 	text: autoDraw = False
16.8233 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.8233 	EXP 	text: height = np.float64(0.05)
16.8233 	EXP 	text: height = np.float64(0.05)
16.8233 	EXP 	text: height = np.float64(0.05)
16.8233 	EXP 	text: text = 'RED'
16.8233 	EXP 	fixation: autoDraw = True
16.8891 	EXP 	Device response: <KeyPress from None: t=16.808874499999547, value=r, duration=0.07277380000050471>
17.3060 	INFO 	Keyboard events cleared
17.3058 	EXP 	fixation: autoDraw = False
17.3058 	EXP 	text: autoDraw = True
17.6613 	EXP 	Device response: <KeyPress from None: t=17.660944799999925, value=r, duration=None>
17.6615 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
17.6640 	DATA 	Keypress: r
17.6700 	EXP 	fixation: autoDraw = False
17.6700 	EXP 	text: autoDraw = False
17.6700 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
17.6700 	EXP 	text: height = np.float64(0.05)
17.6700 	EXP 	text: height = np.float64(0.05)
17.6700 	EXP 	text: height = np.float64(0.05)
17.6700 	EXP 	text: text = 'BLUE'
17.6700 	EXP 	fixation: autoDraw = True
17.7426 	EXP 	Device response: <KeyPress from None: t=17.660944799999925, value=r, duration=0.07752460000028805>
18.1533 	INFO 	Keyboard events cleared
18.1532 	EXP 	fixation: autoDraw = False
18.1532 	EXP 	text: autoDraw = True
18.4599 	DATA 	Keypress: b
18.4657 	EXP 	Device response: <KeyPress from None: t=18.458785499999976, value=b, duration=None>
18.4661 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
18.4729 	EXP 	fixation: autoDraw = False
18.4729 	EXP 	text: autoDraw = False
18.4729 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
18.4729 	EXP 	text: height = np.float64(0.05)
18.4729 	EXP 	text: height = np.float64(0.05)
18.4729 	EXP 	text: height = np.float64(0.05)
